decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2019-01-02,GBIO33.SA,GBIO33,bdr,BIOTOSCANA,DR3,BRGBIOBDR008,2019-01-02,8.52,2293658.9,60,582,124600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2019-01-02,88.72,116768.89883333333,60,67,820,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRNT11.SA,TRNT11,fii,FII TORRE NO,CI,BRTRNTCTF013,2019-01-02,175.0,114426.00604651163,43,1,25,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2019-01-02,1.67,114125.49983333334,60,122,50229,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2019-01-02,2.72,109127.22033333333,60,650,45398,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MBRF11.SA,MBRF11,fii,FII MERC BR,CI,BRMBRFCTF004,2019-01-02,1067.0,106062.51366666667,60,48,205,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2019-01-02,1860.0,99392.01396226416,53,41,123,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2019-01-02,149.0,94597.15783333333,60,32,695,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,TRXL11.SA,TRXL11,fii,FII TRX LOG,CI  ER,BRTRXLCTF001,2019-01-02,74.8,91492.24266666667,60,91,1627,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI,BRSHPHCTF008,2019-01-02,940.0,85376.49516666666,60,10,24,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2019-01-02,103.7,81239.573,60,23,157,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2019-01-02,74.0,79307.15866666666,60,86,2121,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BBVJ11.SA,BBVJ11,fii,FII C JARDIM,CI  ER,BRBBVJCTF001,2019-01-02,55.0,71993.51543859649,57,82,1469,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HCRI11.SA,HCRI11,fii,FII CRIANCA,CI,BRHCRICTF006,2019-01-02,302.0,70031.19083333334,60,33,131,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2019-01-02,190.0,64530.50457142857,35,47,1682,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,OUCY11.SA,OUCY11,fii,FII OURICYRE,CI,BROUCYCTF003,2019-01-02,89.0,64349.313061224486,49,18,2068,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBBV11.SA,RBBV11,fii,FII JHSF FBV,CI,BRRBBVCTF004,2019-01-02,73.25,59053.196833333335,60,28,203,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CNES11.SA,CNES11,fii,FII CENESP,CI  ER,BRCNESCTF001,2019-01-02,80.47,56794.24866666667,60,32,298,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,KNRE11.SA,KNRE11,fii,FII KII REAL,CI  ER,BRKNRECTF006,2019-01-02,9.63,56352.37566666667,60,55,3308,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BMLC11B.SA,BMLC11B,fii,FII BMBRC LC,CI      MB,BRBMLCCTF004,2019-01-02,72.25,56334.386724137934,58,18,191,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2019-01-02,53.63,51727.545999999995,60,86,1175,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2019-01-02,2230.0,40947.922711864405,59,4,5,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBGS11.SA,RBGS11,fii,FII RB GSB I,CI  ER,BRRBGSCTF009,2019-01-02,41.94,40150.693389830514,59,35,2617,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RDES11.SA,RDES11,fii,FII RD ESCRI,CI  ER,BRRDESCTF000,2019-01-02,71.0,37642.62204545455,44,3,109,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2019-01-02,335.0,37291.60181818182,55,9,14,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI  ER,BRCTXTCTF014,2019-01-02,4.08,35404.474833333334,60,226,12749,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2019-01-02,1025.0,34526.9925862069,58,14,29,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2019-01-02,390.0,34268.07649122807,57,9,25,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBDS11.SA,RBDS11,fii,FII RBRESID2,CI  ERA,BRRBDSCTF006,2019-01-02,280.0,33621.35566666667,60,67,423,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIXX11.SA,FIXX11,fii,FII FATORFIX,CI  ER,BRFIXXCTF004,2019-01-02,84.99,33587.00245614035,57,7,92,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI,BRCXTLCTF003,2019-01-02,462.01,32364.403611111113,36,14,79,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2019-01-02,98.0,29642.402033898306,59,51,601,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2019-01-02,171.5,27362.762,60,15,73,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,EDFO11B.SA,EDFO11B,fii,FII OURINVES,CI  ER  MB,BREDFOCTF004,2019-01-02,285.0,25534.297346938776,49,2,11,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FLRP11.SA,FLRP11,fii,FII FLORIPA,CI  ER,BRFLRPCTF006,2019-01-02,1240.01,24316.967111111113,45,11,49,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,WPLZ11.SA,WPLZ11,fii,FII W PLAZA,CI  ER,BRWPLZCTF004,2019-01-02,70.9,22048.82948275862,58,7,69,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,SCPF11.SA,SCPF11,fii,FII SCP,CI,BRSCPFCTF003,2019-01-02,11.21,21150.597,60,36,1559,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RBCB11.SA,RBCB11,fii,FII RIOBRCIB,CI  ERA,BRRBCBCTF004,2019-01-02,198.0,18737.924561403506,57,35,159,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,XTED11.SA,XTED11,fii,FII TRXE COR,CI,BRXTEDCTF006,2019-01-02,17.49,17917.8635,60,27,818,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,RDPD11.SA,RDPD11,fii,FII BB PAPII,CI  ER,BRRDPDCTF008,2019-01-02,86.0,17804.8575,24,9,109,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ERA,BRPLRICTF000,2019-01-02,76.0,16679.57881355932,59,19,326,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2019-01-02,123.5,15965.298999999999,60,6,48,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HMOC11.SA,HMOC11,fii,FII HEDMOCA,CI  ER,BRHMOCCTF005,2019-01-02,195.0,14160.9221875,32,1,7,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,HUSC11.SA,HUSC11,fii,FII H UNIMED,CI  ER,BRHUSCCTF009,2019-01-02,105.0,8433.894,10,3,93,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,NVHO11.SA,NVHO11,fii,FII NOVOHORI,CI  ER,BRNVHOCTF003,2019-01-02,30.0,4410.960344827587,58,39,245,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,DRIT11B.SA,DRIT11B,fii,FII MTGESTAO,CI      MB,BRDRITCTF009,2019-01-02,152.01,3325.2965789473687,38,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FMOF11.SA,FMOF11,fii,FII MEMORIAL,CI  ER,BRFMOFCTF010,2019-01-02,86.99,3036.470357142857,28,8,29,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FIVN11.SA,FIVN11,fii,FII VIDANOVA,CI,BRFIVNCTF009,2019-01-02,2.84,2280.066779661017,59,39,2003,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PABY11.SA,PABY11,fii,FII PANAMBY,CI,BRPABYCTF012,2019-01-02,20.2,1522.6779545454547,44,6,86,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,REIT11.SA,REIT11,fii,FII REIT RIV,CI  ER,BRREITCTF007,2019-01-02,1150.0,1150.0,1,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,ORPD11.SA,ORPD11,fii,FII OURO PRT,CI,BRORPDCTF005,2019-01-02,125.0,351.03037735849057,53,1,1,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,LOGN12.SA,LOGN12,other,LOG-IN,BNS ORD NM,BRLOGNN01OR7,2019-01-02,6.35,197052.03636363638,55,5,700,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,POMO2.SA,POMO2,other,MARCOPOLO,DIR PRE N2,BRPOMOD02PR0,2019-01-02,0.95,194353.16666666666,6,694,615400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,VIVR1.SA,VIVR1,other,VIVER,DIR ORD NM,BRVIVRD04OR3,2019-01-02,0.01,73632.0,7,420,2025600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,BEEF11.SA,BEEF11,other,MINERVA,BNS ORD NM,BRBEEFN02OR8,2019-01-02,1.15,67784.2,5,7,12500,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MYPK12.SA,MYPK12,other,IOCHP-MAXION,BNS ORD NM,BRMYPKN02OR9,2019-01-02,10.01,57552.9756097561,41,9,5400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MMXM11.SA,MMXM11,other,MMX MINER,TPR     NM,BRMMXMTRV000,2019-01-02,0.53,42575.88333333333,60,12,6400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FJTA11.SA,FJTA11,other,FORJA TAURUS,BNS PRE N2,BRFJTAN03PR2,2019-01-02,1.03,19894.24,25,164,166100,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FJTA13.SA,FJTA13,other,FORJA TAURUS,BNS PRE N2,BRFJTAN04PR0,2019-01-02,0.48,9311.2,25,104,158000,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FJTA15.SA,FJTA15,other,FORJA TAURUS,BNS PRE N2,BRFJTAN05PR7,2019-01-02,0.4,6559.72,25,107,150400,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,PLAS1.SA,PLAS1,other,PLASCAR PART,DIR ORD,BRPLASD02OR5,2019-01-02,0.02,6172.25,8,11,114200,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,FJTA17.SA,FJTA17,other,FORJA TAURUS,BNS PRE N2,BRFJTAN06PR5,2019-01-02,0.7,2966.217391304348,23,38,27900,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
2019-01-02,MYPK11.SA,MYPK11,other,IOCHP-MAXION,BNS ORD NM,BRMYPKN01OR1,2019-01-02,0.95,2066.925,40,3,600,B3 COTAHIST official annual file; last trading session 2019-01-02; 60-session average traded value,2019
