decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2020-01-02,TASA4.SA,TASA4,equity,TAURUS ARMAS,PN      N2,BRTASAACNPR4,2020-01-02,6.24,9191784.1875,32,1511,1437300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RLOG3.SA,RLOG3,equity,COSAN LOG,ON      NM,BRRLOGACNOR4,2020-01-02,23.47,9181591.116666667,60,3158,692600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CPLE3.SA,CPLE3,equity,COPEL,ON  EJ  N1,BRCPLEACNOR8,2020-01-02,68.15,8670144.75,60,438,88400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JPSA3.SA,JPSA3,equity,JEREISSATI,ON,BRJPSAACNOR6,2020-01-02,38.32,7763328.416666667,60,689,118200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WIZS3.SA,WIZS3,equity,WIZ S.A.,ON      NM,BRWIZSACNOR1,2020-01-02,14.35,7363519.3,60,2682,581300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CCPR3.SA,CCPR3,equity,CYRE COM-CCP,ON      NM,BRCCPRACNOR9,2020-01-02,25.75,7336086.683333334,60,2630,623400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DMMO3.SA,DMMO3,equity,DOMMO,ON,BRDMMOACNOR0,2020-01-02,2.85,7330909.7,60,2545,2351900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LEVE3.SA,LEVE3,equity,METAL LEVE,ON      NM,BRLEVEACNOR2,2020-01-02,29.85,7009533.45,60,1939,362800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ANIM3.SA,ANIM3,equity,ANIMA,ON      NM,BRANIMACNOR6,2020-01-02,29.6,6531433.016666667,60,2575,578500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LPSB3.SA,LPSB3,equity,LOPES BRASIL,ON      NM,BRLPSBACNOR0,2020-01-02,9.42,5897284.683333334,60,4116,2245700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PARD3.SA,PARD3,equity,IHPARDINI,ON      NM,BRPARDACNOR1,2020-01-02,27.51,5804199.866666666,60,1350,231200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FESA4.SA,FESA4,equity,FERBASA,PN  EJ  N1,BRFESAACNPR5,2020-01-02,19.79,4985623.783333333,60,1937,541800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,UNIP6.SA,UNIP6,equity,UNIPAR,PNB,BRUNIPACNPB8,2020-01-02,35.15,4398684.233333333,60,1273,289600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BIDI3.SA,BIDI3,equity,BANCO INTER,ON  EJ  N2,BRBIDIACNOR3,2020-01-02,14.77,4231151.85,60,1420,325800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AALR3.SA,AALR3,equity,ALLIAR,ON      NM,BRAALRACNOR6,2020-01-02,19.0,4220813.933333334,60,2443,585800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VULC3.SA,VULC3,equity,VULCABRAS,ON      NM,BRVULCACNOR2,2020-01-02,9.0,4129491.1333333333,60,2839,1173300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON      NM,BRGSHPACNOR7,2020-01-02,2.83,3990582.6166666667,60,1288,947600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PFRM3.SA,PFRM3,equity,PROFARMA,ON      NM,BRPFRMACNOR1,2020-01-02,6.6,3625468.45,60,1074,549100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,COCE5.SA,COCE5,equity,COELCE,PNA,BRCOCEACNPA3,2020-01-02,62.5,3360062.9833333334,60,50,8700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KEPL3.SA,KEPL3,equity,KEPLER WEBER,ON,BRKEPLACNOR1,2020-01-02,30.25,3035407.3833333333,60,602,189100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FHER3.SA,FHER3,equity,FER HERINGER,ON      NM,BRFHERACNOR5,2020-01-02,3.7,2954165.5166666666,60,1150,575400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ITSA3.SA,ITSA3,equity,ITAUSA,ON      N1,BRITSAACNOR0,2020-01-02,14.21,2927566.1333333333,60,4704,620300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PTBL3.SA,PTBL3,equity,PORTOBELLO,ON      NM,BRPTBLACNOR8,2020-01-02,5.42,2897116.6333333333,60,1058,570500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KLBN4.SA,KLBN4,equity,KLABIN S/A,PN  EJ  N2,BRKLBNACNPR9,2020-01-02,3.59,2625951.6,60,2103,1117000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VIVT3.SA,VIVT3,equity,TELEF BRASIL,ON  EDJ,BRVIVTACNOR0,2020-01-02,48.24,2455257.3666666667,60,351,38100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CARD3.SA,CARD3,equity,CSU CARDSYST,ON      NM,BRCARDACNOR9,2020-01-02,13.09,2291581.9,60,3204,974900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VIVR3.SA,VIVR3,equity,VIVER,ON      NM,BRVIVRACNOR4,2020-01-02,2.78,2225779.816666667,60,1382,1683700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,UCAS3.SA,UCAS3,equity,UNICASA,ON      NM,BRUCASACNOR1,2020-01-02,5.09,2148801.9,60,839,565700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ROMI3.SA,ROMI3,equity,INDS ROMI,ON  EJ  NM,BRROMIACNOR8,2020-01-02,17.24,2082166.1,60,1025,235100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OIBR4.SA,OIBR4,equity,OI,PN      N1,BROIBRACNPR8,2020-01-02,1.24,1767006.6666666667,60,605,768600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PINE4.SA,PINE4,equity,PINE,PN      N2,BRPINEACNPR8,2020-01-02,4.8,1656085.7666666666,60,1698,1230300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PMAM3.SA,PMAM3,equity,PARANAPANEMA,ON      NM,BRPMAMACNOR3,2020-01-02,28.58,1558141.1833333333,60,993,218500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ETER3.SA,ETER3,equity,ETERNIT,ON      NM,BRETERACNOR3,2020-01-02,4.29,1513096.85,60,634,314400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TASA3.SA,TASA3,equity,TAURUS ARMAS,ON      N2,BRTASAACNOR7,2020-01-02,5.25,1477315.46875,32,313,197100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SHUL4.SA,SHUL4,equity,SCHULZ,PN,BRSHULACNPR4,2020-01-02,10.32,1464389.9166666667,60,403,132100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RSID3.SA,RSID3,equity,ROSSI RESID,ON      NM,BRRSIDACNOR8,2020-01-02,9.79,1446648.7333333334,60,1369,639900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SCAR3.SA,SCAR3,equity,SAO CARLOS,ON      NM,BRSCARACNOR7,2020-01-02,47.12,1230991.2,60,59,11300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FRAS3.SA,FRAS3,equity,FRAS-LE,ON      N1,BRFRASACNOR0,2020-01-02,6.2,1223037.9666666666,60,824,451700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EUCA4.SA,EUCA4,equity,EUCATEX,PN      N1,BREUCAACNPR8,2020-01-02,8.36,1182285.7333333334,60,402,148100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TIET4.SA,TIET4,equity,AES TIETE E,PN      N2,BRTIETACNPR7,2020-01-02,2.94,1145763.4,60,2259,1404600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2020-01-02,1.8,1118138.55,60,6759,3881600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,APER3.SA,APER3,equity,ALPER S.A.,ON      NM,BRAPERACNOR9,2020-01-02,30.7,1100674.3166666667,60,482,145400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LLIS3.SA,LLIS3,equity,LE LIS BLANC,ON      NM,BRLLISACNOR4,2020-01-02,16.84,1093988.4,60,856,245400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AGRO3.SA,AGRO3,equity,BRASILAGRO,ON      NM,BRAGROACNOR7,2020-01-02,19.25,1070762.2333333334,60,211,59600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SGPS3.SA,SGPS3,equity,SPRINGS,ON      NM,BRSGPSACNOR4,2020-01-02,12.49,1065403.9333333333,60,264,92400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SHOW3.SA,SHOW3,equity,TIME FOR FUN,ON      NM,BRSHOWACNOR7,2020-01-02,6.24,1024695.1666666666,60,1316,504700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2020-01-02,29.35,995245.8333333334,60,21,4000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TECN3.SA,TECN3,equity,TECHNOS,ON      NM,BRTECNACNOR6,2020-01-02,3.45,932992.75,60,893,605600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SAPR3.SA,SAPR3,equity,SANEPAR,ON  EJ  N2,BRSAPRACNOR9,2020-01-02,18.35,881133.6833333333,60,638,189500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CGAS5.SA,CGAS5,equity,COMGAS,PNA,BRCGASACNPA3,2020-01-02,142.6,879929.775862069,58,54,9100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EUCA3.SA,EUCA3,equity,EUCATEX,ON      N1,BREUCAACNOR1,2020-01-02,62.5,878613.2424242424,33,26,3000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GGBR3.SA,GGBR3,equity,GERDAU,ON      N1,BRGGBRACNOR1,2020-01-02,17.63,844191.7833333333,60,219,59700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PDGR3.SA,PDGR3,equity,PDG REALT,ON      NM,BRPDGRACNOR8,2020-01-02,7.95,840418.6833333333,60,531,414800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRAP3.SA,BRAP3,equity,BRADESPAR,ON  EJ  N1,BRBRAPACNOR5,2020-01-02,35.61,824279.8166666667,60,43,20000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KLBN3.SA,KLBN3,equity,KLABIN S/A,ON  EJ  N2,BRKLBNACNOR2,2020-01-02,4.34,823815.95,60,997,349400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IDNT3.SA,IDNT3,equity,IDEIASNET,ON,BRIDNTACNOR5,2020-01-02,3.44,804270.35,60,203,116200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CLSC4.SA,CLSC4,equity,CELESC,PN  EJ  N2,BRCLSCACNPR3,2020-01-02,51.0,773182.6724137932,58,9,1700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBRK3.SA,BBRK3,equity,BR BROKERS,ON      NM,BRBBRKACNOR4,2020-01-02,6.02,771748.2833333333,60,589,322000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALUP3.SA,ALUP3,equity,ALUPAR,ON      N2,BRALUPACNOR8,2020-01-02,11.66,747489.0833333334,60,167,56600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BPAN10.SA,BPAN10,equity,BANCO PAN,PN  REC N1,BRBPANR03PR2,2020-01-02,10.84,738368.1052631579,57,104,26700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PINE10.SA,PINE10,equity,PINE,PN  REC N2,BRPINER05PR4,2020-01-02,4.78,687202.8181818182,11,23,24100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GOAU3.SA,GOAU3,equity,GERDAU MET,ON      N1,BRGOAUACNOR1,2020-01-02,9.18,679150.95,60,271,113000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2020-01-02,31.99,645750.55,60,168,48800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN,BRSANBACNPR5,2020-01-02,24.7,623000.3,60,1428,276300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TPIS3.SA,TPIS3,equity,TRIUNFO PART,ON      NM,BRTPISACNOR8,2020-01-02,1.67,618391.9166666666,60,1097,846800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EQPA3.SA,EQPA3,equity,EQTL PARA,ON,BREQPAACNOR1,2020-01-02,3.5,610207.875,8,176,83200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PPLA11.SA,PPLA11,equity,PPLA,UNT,BRPPLAUNT007,2020-01-02,1.1,604745.5333333333,60,156,227700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OFSA3.SA,OFSA3,equity,OUROFINO S/A,ON  EJ  NM,BROFSAACNOR7,2020-01-02,43.6,590579.0666666667,60,118,18100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LUPA3.SA,LUPA3,equity,LUPATECH,ON      NM,BRLUPAACNOR8,2020-01-02,2.17,541970.55,60,1275,1644500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TESA3.SA,TESA3,equity,TERRA SANTA,ON      NM,BRTESAACNOR9,2020-01-02,22.35,527329.6,60,234,63100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SLED4.SA,SLED4,equity,SARAIVA LIVR,PN      N2,BRSLEDACNPR7,2020-01-02,2.02,518371.56666666665,60,910,1914200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,USIM3.SA,USIM3,equity,USIMINAS,ON      N1,BRUSIMACNOR3,2020-01-02,10.0,512521.23333333334,60,166,91400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TIET3.SA,TIET3,equity,AES TIETE E,ON      N2,BRTIETACNOR0,2020-01-02,4.12,480176.0,60,2761,1043700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,POMO3.SA,POMO3,equity,MARCOPOLO,ON      N2,BRPOMOACNOR0,2020-01-02,4.3,456113.13333333336,60,965,658300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GPCP3.SA,GPCP3,equity,GPC PART,ON,BRGPCPACNOR4,2020-01-02,39.8,410358.0833333333,60,29,19100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IGBR3.SA,IGBR3,equity,IGB S/A,ON,BRIGBRACNOR7,2020-01-02,3.32,400128.36666666664,60,208,95400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RDNI3.SA,RDNI3,equity,RNI,ON      NM,BRRDNIACNOR9,2020-01-02,15.84,395380.76666666666,60,123,37800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CGRA4.SA,CGRA4,equity,GRAZZIOTIN,PN  EJ,BRCGRAACNPR9,2020-01-02,29.87,389279.5,60,61,13300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BIOM3.SA,BIOM3,equity,BIOMM,ON      MA,BRBIOMACNOR2,2020-01-02,12.82,384411.61666666664,60,170,29500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CRPG5.SA,CRPG5,equity,CRISTAL,PNA,BRCRPGACNPA3,2020-01-02,25.4,382789.9666666667,60,65,15600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TAEE4.SA,TAEE4,equity,TAESA,PN      N2,BRTAEEACNPR6,2020-01-02,10.43,376603.5833333333,60,488,96800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2020-01-02,2.14,349637.0,60,363,384200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON,BRSANBACNOR8,2020-01-02,26.44,318929.48333333334,60,693,101300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RNEW11.SA,RNEW11,equity,RENOVA,UNT     N2,BRRNEWCDAM15,2020-01-02,12.7,317727.05,60,30,8400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2020-01-02,5.22,311491.9666666667,60,87,47500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ADHM3.SA,ADHM3,equity,ADVANCED-DH,ON,BRADHMACNOR9,2020-01-02,2.48,291004.9666666667,60,307,193400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JFEN3.SA,JFEN3,equity,JOAO FORTES,ON,BRJFENACNOR0,2020-01-02,3.16,269726.85,60,1006,695800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AZEV4.SA,AZEV4,equity,AZEVEDO,PN,BRAZEVACNPR7,2020-01-02,4.42,264929.75,60,249,86200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
